,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed
7967,1208252959515054,A0056841415,L2,L2 - SF/FJ,,-,S,941010002221117.0,9/24/2025,39,,Stray Wait,01 year(s) 06 month(s) 26 day(s),Foster Foster Home,https://bit.ly/AdoptHayleyWilliams,Lack of Space,,,,,,Has done well in a home. ,,1 - Low energy,,9/7/2024," Tan Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,"9/8/2024 Easily handled in the kennel and during the intake exam. Scared, tail tucked, shaking, signs of fear/stress, Startles easily, Tense muscles

9/18/2024 cuddles, has polite zoomies, loves to give kisses, will follow you anywhere. -gillian flebbe",,True
7968,1206214889251418,A0054964688,L1,L1,,-,N,941010001822631.0,3/14/2025,66,,Available,03 year(s) 09 month(s) 04 day(s),Foster Foster Home,https://bit.ly/AdoptCuddles,Lack of Space,Pulls some but manageable,Has enjoyed interacting with other dogs,,Positive history with kids,,,Super cuddler,2-Medium energy,12/20/2020,2023-12-17," Brindle Terrier, American Pit Bull / Mix",Loves car rides,,,4/1/2024 Was fence fighting with Lucy,"3/31/2024 Was in yard beside Lucy. Both were minding their business then they started playing along fence, which then progressed into fence fighting.","9/1/2024 DFTD 9/1/24Activity: Pet Store, Red Top Mountain State Park (hiking, swimming), Dunkin for a pup cupPositive interactions with: WomenNo interactions with: Cats, kids, dogs or menLeash skills: Pulls very hard, Gets excited when they see other dogs, Pulls very hard, but I don’t blame Cuddles- I’d be excited too if it was my first DFTD! He knows several commands, so I don’t foresee training him not to pull on the leash to be an issue. :)Commands known: Sit, High 5Best quality: AffectionateWorst quality: PullingPersonality: Friendly, Playful, Affectionate, Goofy, PoliteDid this dog have any potty accidents?: NoActivity level: Medium Energy (Alternates rest and play)Any other info?: Enjoyed the water!Have you seen them act aggressively towards anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? YesCuddles thinks he’s a lap dog, even at 60+ pounds. After we finished at the park, he just wanted to crawl in my lap- and well- cuddle.11/10 good boy.Also, takes treats SO gently! 

9/8/2024 DFTD 9/8/24Activity: We started with going to deerlick park and walked around a bit, we also played with some of the toys provided in the book bag. Afterwards we got a pup cup from Brusters. Next we went to sweetwater park to hike a little. After that he was really tired so we went to Starbucks got another pup cup and came back to the shelter. I hope he had an awesome day.Positive interactions with: Dogs, Men, Women & ChildrenNo interactions with: CatsIf this dog met any children on your outing, how would you describe your dog's behavior towards the children? TolerentLeash skills: Some pulling, but manageableCommands known: SitBest quality: He was very goofyWorst quality: N/aPersonality: Friendly, Independent, Playful, Affectionate, Goofy, PoliteDid this dog have any potty accidents?: We were outside all day.Activity level: Medium Energy (Alternates rest and play), Low energy (Couch potato)Any other info?: He’s a gentle giantHave you seen them act aggressively towards anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes ",True
7969,1208080460039800,A0056579720,L1,L1,,-,F,941010002261014.0,9/14/2025,31,,Available,01 year(s) 01 month(s) 09 day(s),Foster Foster Home,https://bit.ly/AdoptGrandPup,Lack of Space,Walks politely on leash,,,,,,Let's get to know each other before cuddling,2-Medium energy,,8/16/2024," Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix","Knows tricks, Knows basic commands, Fast learner",,,,"8/17/2024 easily handled. can be a little shy in kennel

8/20/2024 Took her out of the shoreline and she does not like to be body handled. She whines and freaks out really bad. I did muzzle her with my leash just for caution but I think she should be a L2 BH until she is moved to a different spot. 

9/11/2024 Submitting for reevaluation of level (to L1). Both times I’ve had her out, she’s leaned into body handling and let me pick her up to return her to her kennel. Presents as confident with no sensitivity to BH observed

9/11/2024 Opened top shoreline grabbed pups paws and legs it jumped on my should then over my back and ran.  Picked up pup while in play yard, played fetch and a game of tug with pup.  Allowed pet while leaning in for pet and turning and jumping up into my arms.  Got the zoomies and played fetch and tug a bit more before picking up and returning to top shoreline without further issue.  Relaxed body entire time. Re-leveled L1",,True
7970,1207773635458274,A0056326694,L1,L1,,-,M,941010002299366.0,7/9/2025,44,,FTF,01 year(s) 02 month(s) 06 day(s),Foster Trial Adoption,https://bit.ly/Adopt-Phoenix,Trial Adoption,Walks politely on leash,,,,,,I'm affectionate with friends,2-Medium energy,,7/9/2024," Tan / Brown Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,"8/7/2024 Phoenix was leashed and collared and taken into the playgroup, was a bit stiff upon entering the playgroup but then gave play bows and loosened up and played chase","7/23/2024 Poop painting

7/26/2024 Trying to lift up guillotine to get to new dog on other side 

7/26/2024 vet clinic informed kennel that he was trying to lift the guillotine door, moved to a in/out run. 

8/7/2024 Panting and higher energy, jumped on up volunteer and was mouthy during leashing for playgroup. ",,True
7971,1207663114959774,A0056232058,L1,L1,,-,F,941010002080307.0,7/1/2025,64,,Pending Medical Assessment/Treatment,05 year(s) 03 month(s) 09 day(s),Foster Foster Home,https://bit.ly/AdoptTilly,Transfer Pending,,,,,,,,,,6/25/2024," Brown / White Terrier, American Pit Bull / Mix",,,,,6/26/2024 Easily handled in intake and during exam,,True
7972,1208453613459311,A0056994804,STAFF ONLY,STAFF ONLY,,,N,982091073100165.0,,0,Microchip,Microchip,,Dogs 201 9,,,,,,,,,,,,10/1/2024, Brindle Cane Corso / Mix,,,,,"10/4/2024 Terrified, shaking and lunging at the kennel door. Will sometimes cower in the corner when approached. Seems to like Demene, as she was able to sit in his kennel and pet him. ",,True
7973,1208415963155175,A0056962928,,,,,M,,,,,Available,,Receiving 130 7,,,,,,,,,,,,9/26/2024," Tan Mixed Breed, Large (over 44 lbs fully grown) / Mix",,,,,,,True
7974,1208415876067218,A0056959915,,,,,F,,,,,Stray Wait,,Receiving 129 Crate,,,,,,,,,,,,9/26/2024," Brown Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,,,True
7975,1208415876343941,A0056957907,,,,,M,981020019239005.0,,,Microchip,Microchip,,Receiving 130 Crate,,,,,,,,,,,,9/25/2024," Brown / White Terrier, American Pit Bull / Mix",,,,,,,True
7976,1208395445481872,A0056949890,L1,L1,,-,F,,,25,,Stray Wait,00 year(s) 06 month(s) 01 day(s),Dog Intake 128.01,https://bit.ly/AdoptSolana,,,,,,,,,,,9/24/2024,"Spotted Grey / Black Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,9/26/2024 Easily handled ,,True
7977,1208395441737445,A0056944360,L2,L2 -SF,,-,F,,,11,ID/Rabies Tag,Identifying Info,05 year(s) 00 month(s) 02 day(s),Receiving 130 13,,,,,,,,,,,,9/24/2024," Tan / White Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,"9/25/2024 hides in the back of kennel, terrified. warmed up quickly when she saw the leash. very scared once in exam room. pacing/running away. muzzled for precaution",,True
7978,1208385477707637,A0056938525,L1,L1,,,S,941010002281275.0,10/3/2025,20,,Stray Wait,00 year(s) 02 month(s) 12 day(s),Small Animals 3,,,,,,,,,,,,9/23/2024," White / Charcoal Mixed Breed, Large (over 44 lbs fully grown) / Mix",,,,,9/24/2024 easily handled in the kennel and during the intake exam. ,,True
7979,1208347907951923,A0056905308,L1,L1,,-,S,941010002286023.0,10/4/2025,11,,Available,02 year(s) 00 month(s) 17 day(s),Small Animals 3,,,,,,,,,,,,9/17/2024," Tan / Grey Terrier, Yorkshire / Mix",,,,,9/19/2024 easily handled in the kennel and to be wrapped in a towel during intake exam doesn't like shots. ,,True
7980,1208310908410923,A0056885845,L1,L1,,,N,941010002522637.0,10/1/2025,24,,Identifying Info,00 year(s) 04 month(s) 14 day(s),Small Animals 2,,,,,,,,,,,,9/14/2024, White Boxer / Mix,,,,,9/16/2024 Easily handled ,,True
7981,1208310965699727,A0056884122,L1,L1,,,N,941010002243625.0,,10,,Available,00 year(s) 02 month(s) 01 day(s),Mutternity 1,,,,,,,,,,,,9/13/2024, Cream / Black Shepherd / Mix,,,,,9/15/2024 easily handled in the kennel and during the intake exam. ,,True
7982,1208300444750327,A0056853071,,2024008985,,,M,,,0,,Bite Quarantine - Not Visible,02 year(s) 00 month(s) 20 day(s),Receiving Truck,,,,,,,,,,,9/9/2022,9/9/2024, Tan / White Akita / Mix,,,,,,,True
7983,1206745363160620,A0055457550,L2,L2-SF,,-,S,941010001879778.0,5/23/2025,46,,Available,03 year(s) 04 month(s) 16 day(s),Dog ISO 153 B2,https://bit.ly/Adopt-Bellatrix,,"Reactive on leash, distract me with treats",Has enjoyed interacting with other dogs,,,,,,4-High energy,,3/2/2024," Brown Terrier, American Pit Bull / Mix",,,"8/2/2024 Notes from 8/2 PG  - social, rough and rowdy - came in on muzzle, but removed, high energy, playful, anxious, loved the pool !

8/6/2024 Primary Handler:Secondary Handler:Runners:Scribe:Play Style:Sociability Category:Greeter/Helper: Significant Incidents:Notes:NO NOTES PROVIDED  LEGEND: /= called for X= entered PG ACC=acclimate; ANX= anxious; ASV= assertive; B=black; BR= barrier RV; BRI= brindle; BT= bobtail; C= corrections; CD= conflict driven; CE = cropped ears; CPR=cont., play, recover; CT= curly tail; D= defensive; DSP= displaced; F= female; FE= folded ears; FRL= fearful; FT= fight; G= greeter; GD= gentle/dainty; H= helper; HE= high energy; HH= handler helper;HM= hall monitor; IH= in heat; INT = intolerant; KMS= kick me sign; LH= long-haired; M= male; MD = mama dog; MRL= merle; MW= muzzle work; O= offensive; OBX= obnoxious; OC=over-corrects; OLR= on-leash RV; OR= over reacts; OS= surrender; P= puppy; PE = prick ears; PFL= playful; PL= prey-like; PP= push/pull; RD= redirected; RG= resource guarder; RM= roommate; RR=rough/rowdy; RS = ROCK STAR :) ; RV= reactive; S= small dog; SA= separation anxiety; SCI= stimulus control issue; SD= seek/destroy; SE=selective; SM= sexually motivated; SO = social; SS= soundsensitive; ST= stray; T= tolerant; TG= territorial guarding; UD= uninterruptible drive; UNS= unsocialized; UP= unpredictable; V= vocal; W= white; WG= warnings; WH = wire haired; WOS= wary ofstrangers

8/23/2024 Primary Handler: maddySecondary Handler: jeremiahRunners: emilyScribe: naomiPlay Style: rrSociability Category: socialGreeter/Helper: noSignificant Incidents:frustrated at gate  LEGEND: /= called for X= entered PG ACC=acclimate; ANX= anxious; ASV= assertive; B=black; BR= barrier RV; BRI= brindle; BT= bobtail; C= corrections; CD= conflict driven; CE = cropped ears; CPR=cont., play, recover; CT= curly tail; D= defensive; DSP= displaced; F= female; FE= folded ears; FRL= fearful; FT= fight; G= greeter; GD= gentle/dainty; H= helper; HE= high energy; HH= handler helper;HM= hall monitor; IH= in heat; INT = intolerant; KMS= kick me sign; LH= long-haired; M= male; MD = mama dog; MRL= merle; MW= muzzle work; O= offensive; OBX= obnoxious; OC=over-corrects; OLR= on-leash RV; OR= over reacts; OS= surrender; P= puppy; PE = prick ears; PFL= playful; PL= prey-like; PP= push/pull; RD= redirected; RG= resource guarder; RM= roommate; RR=rough/rowdy; RS = ROCK STAR :) ; RV= reactive; S= small dog; SA= separation anxiety; SCI= stimulus control issue; SD= seek/destroy; SE=selective; SM= sexually motivated; SO = social; SS= soundsensitive; ST= stray; T= tolerant; TG= territorial guarding; UD= uninterruptible drive; UNS= unsocialized; UP= unpredictable; V= vocal; W= white; WG= warnings; WH = wire haired; WOS= wary ofstrangers

8/31/2024 Primary Handler: gillianSecondary Handler: mariRunners: ariaScribe: gillianPlay Style: p/p ; r/rSociability Category: b/r, pfl, v, h/eGreeter/Helper: hSignificant Incidents: b/rtested w terry, hot pocket, nancy mccutie, mocha matcha  LEGEND: /= called for X= entered PG ACC=acclimate; ANX= anxious; ASV= assertive; B=black; BR= barrier RV; BRI= brindle; BT= bobtail; C= corrections; CD= conflict driven; CE = cropped ears; CPR=cont., play, recover; CT= curly tail; D= defensive; DSP= displaced; F= female; FE= folded ears; FRL= fearful; FT= fight; G= greeter; GD= gentle/dainty; H= helper; HE= high energy; HH= handler helper;HM= hall monitor; IH= in heat; INT = intolerant; KMS= kick me sign; LH= long-haired; M= male; MD = mama dog; MRL= merle; MW= muzzle work; O= offensive; OBX= obnoxious; OC=over-corrects; OLR= on-leash RV; OR= over reacts; OS= surrender; P= puppy; PE = prick ears; PFL= playful; PL= prey-like; PP= push/pull; RD= redirected; RG= resource guarder; RM= roommate; RR=rough/rowdy; RS = ROCK STAR :) ; RV= reactive; S= small dog; SA= separation anxiety; SCI= stimulus control issue; SD= seek/destroy; SE=selective; SM= sexually motivated; SO = social; SS= soundsensitive; ST= stray; T= tolerant; TG= territorial guarding; UD= uninterruptible drive; UNS= unsocialized; UP= unpredictable; V= vocal; W= white; WG= warnings; WH = wire haired; WOS= wary ofstrangers",,"3/6/2024 Showing teeth and cowering in her kennel. Trying to bite and thrashing when using the catch pole. Walked okay on it once out of the intake room. 

3/11/2024 Very sweet and wiggly accepting treats and pets through her kennel door. Very easily leashed and retrieved. Barrier reactive at passersby, dogs and people alike. Inside the play yard, she was very playful and affectionate. Easily handled.  She did stay alert, occasionally checking the perimeter of the fence, most likely someone's guard dog. Easily unleashed and re-kenneled. 

3/14/2024 Very easily leashed and retrieved. Playful and affectionate in the play yard, reactive toward reactive dogs, otherwise ignores them, also doesn't mind people walking by now. Very easily re-kenneled. 

3/16/2024 People selective and very anxious. Reactive at the gate on occasion depending on who comes by her kennel. Seems to like Emma and a few other staff. Hard stares, slow walks with hackles up at me when I go by her kennel. 

3/26/2024 Easily leashed and retrieved. Very loose and wiggly. Walked around the shelter and met some strangers. Did well meeting several strangers. Aware of her surroundings and fixates on some dogs when walking through the kennel. Very sweet!

4/27/2024 does not like having collar grabbed - will try to bite Jennifer

7/13/2024 hiding in back of kennel & charges door barking/showing teeth when approached. hackles raised & whale eye.partial intake due to behavior","8/29/2024 BELLATRIX – DFTD 8/28/24What activities did you do with this dog today? Went hiking for roughly 2 miles to the top of Kennesaw MtnDid this dog have any interactions with the follow? [Dogs ] No InteractionDid this dog have any interactions with the follow? [Cats] No InteractionDid this dog have any interactions with the follow? [Men ] Positive Interaction, Negative InteractionDid this dog have any interactions with the follow? [Women ] No InteractionDid this dog have any interactions with the follow? [Children ] No InteractionHow was this dog on a leash? Some pulling, but manageable, Pulled at beginning but was very easy on leash after the first 1/2 mile or soDid this dog know any commands? Unsure, Definitely doesn’t respond to sit, in fact she only sat once the entire time we were on the hike. Not a lazy lay down kind of dog :)What is this dog's best quality? Very energetic and cuddly- great car riderWhat is this dog's worst quality? She did growl at one man who was running by so may be somewhat leash reactiveCheck all that apply to this dog's personality: Friendly, Independent, PlayfulDid this dog have an potty accidents? NoWhat was this dog's activity level? Medium Energy (Alternates rest and play)Anything else you'd like to tell us to help them find an adoptive home? Bellatrix was a good girl for 95% of the day, there was just one man who was running by us at the very start of the hike and he kind of jumped off a rock and landed very close to her, and she growled and lunged a bit towards him. But after that, she was fine, I squatted next to her and petted her whenever we passed people or dogs and she was mostly non-reactive at all, looked interested in other dogs, never growled or barked at them even when one German shepherd barked at her. She also let two other men pet her later in the day with no issues at all. She wasn’t interested in treats, didn’t take any while we were hiking, although she enjoyed a pup cup after the hike.Have you seen this dog act aggressively toward anyone? YesHave you seen this dog snarl (show teeth) at someone? When? How often? Please explain No - no teeth showing I don’t think.Has this dog growled at you or someone else? When? How often? Please explain Just growled the one time as I described before, but I really think it was because he kind of scared her - running and jumping in her direction.Has this dog snapped at you or someone else? When? How often? Please explain NoHas this dog ever bitten or nipped anyone while living with you? NoPlease tell us anything else you would like us to know about this dog She seemed interested in other dogs but not aggressive. She did lunge when she saw a squirrel :)Would you like to be notified if this animal is ever at risk for euthanasia? Yes 

8/30/2024 BELLATRIX – DFTD 8/27/24What activities did you do with this dog today? We went and got a pup cup and went on a walk. Then we went back to my place and just cuddle on the floor which she seemed to really enjoyNo interactions wit: Dogs or cats or kidsPositive interactions with:  Men and womenHow was this dog on a leash? Some pulling, but manageableDid this dog know any commands? UnsureWhat is this dog's best quality? She’s loved to cuddleWhat is this dog's worst quality? Absolutely noneCheck all that apply to this dog's personality: Friendly, Shy, Playful, Affectionate, GoofyDid this dog have an potty accidents? NoWhat was this dog's activity level? Medium Energy (Alternates rest and play)Anything else you'd like to tell us to help them find an adoptive home? She’s good in the car and didn’t show any aggression towards men or women while walking. She is curious about dogs and like to pull on the leash to try and get close to them but no hair sticks up and she doesn’t seem to be aggressive at all. Loves to cuddle and just lay on you as well as play with stuffed animalsHave you seen this dog act aggressively toward anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes 

9/10/2024 Adoption Return 9/10/24 (adopted x 2 weeks)Returning due to Behavioral problems, Bellatrix is a good dog but she has started jumping to bite people and us whenever we try to get her off the bed or couch. Now my fiance is terrified of her bc she keeps trying to attackThe dog did not interact with children while with me. No other animals in the home. When they see an outside cat, N/aWhen they see a small animal like a squirrel, Definitely tries to run after themWhen they see another dog outside, Barks and tries to jump at themIs this dog’s behavior different on or off leash when they see a dog outside? Not sure only had her on a leashSpent most of their time inside, spent 30 minutes outside each dayAdopter did not have a fenced yard. Exercised with Long walks and empty dog parks, wearing Body harness. Pulls very hard, Gets excited when they see other dogs, Barks/snarls/lunges when they see other dogs on leash. Commands known: Sit, Come (Used muzzle as a training tool)What behaviors need improvement: JumpingEnjoyed Fetch, Plush toysWhen plays typically Jump, Growl, Bite hardLeft alone 1 hour/day, able to roam free. When left alone, no negative behaviors“Yes” to crate trained, but didn’t regularly use cratePotty accidents: NeverDestructive Behavior: RarelyWhen someone knocks at the door, Bark and jumpWhen a stranger/visitor comes into the house,  Tries to attackWhen a visitor tries to pet,  Tries to biteWhen a stranger approaches on a walk, GrowlsWhen a stranger tries to pet them while on leash, GrowlsWhen strangers walk by the yard or while they are in the car,  Growls/Follows them to make sure they don’t get closeWhen someone goes near their food bowl when eating, Nothing that I know ofWhen someone tries to take away toys or food, UnknownWhen told to get off the furniture,  BitesWhen someone tries to give them a hug, NothingWhen reprimanded, GrowlsBest Quality: She’s super sweet and loving when she wants to beWorst Quality: BitingPersonality: Clingy, Goofy, Playful, Aggressive, She’s very sweet but also starts to get aggressive out of nowhereAfraid of I’m not sureSensitive to being touched Spot on her backBecomes annoyed/irritated when Not sureHave you seen them act aggressively towards anyone? YesHave you seen this dog snarl (show teeth) at someone? It’s been happening almost daily for the past 4 daysHas this dog growled at you or someone else? Yes when you tell her to get down or try and get her downHas this dog snapped at you or someone else? Yes whenever you tell her to get down or try and get her downHas this dog ever bitten or nipped anyone while living with you? YesHas this happened more than once? YesWhen was the last time this dog bit and broke skin? She hasn’t broke skin yet but would have if i didn’t grab her this morningWho was nipped/bitten? My fiance and friend and well as meWhere on the body were they nipped/bitten? Legs, hands and armsWhat happened just before the dog nipped/bit? We tried to get her off the bed or couch or my friend walked through the doorDid the dog’s teeth make contact with the person’s skin? YesDid the nip/bite leave a mark on the skin? YesDid the nip/bite break skin? NoWas it a puncture scratch to the skin? ScratchDid the wound bleed? NoDid the person need medical attention? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes ",True
7984,1208327770289912,A0056889138,L1,L1,,-,S,941010002477401.0,10/4/2025,34,,Stray Wait,02 year(s) 00 month(s) 19 day(s),Dogs 301 7,,,,,,,,,,,9/15/2023,9/15/2024, Black / White Boxer / Mix,,,,,9/17/2024 Easily handled ,,True
7985,1208453811794132,A0056996536,L1,L1,,-,M,,10/4/2025,57,,Stray Wait,03 year(s) 00 month(s) 03 day(s),Dogs 501 6,,,,,,,,,,,,10/1/2024, Brown / Black German Shepherd,,,,,10/3/2024 easily handled,,True
7986,1208279864607555,A0056855010,L1,L1,,-,S,941010002513691.0,10/2/2025,44,,Stray Wait,01 year(s) 00 month(s) 25 day(s),Dogs 068 A1,,,,,,,,,,,,9/10/2024," White / Brown Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,9/11/2024 easily handled,,True
7987,1208280461947936,A0056854983,L1,L1,,-,N,941010002457092.0,9/29/2025,20,,Stray Wait,03 year(s) 00 month(s) 25 day(s),Dogs 064 A4,,,,,,,,,,,,9/10/2024," Grey / White Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,9/11/2024 easily handled,,True
